topic_EN,topic_FR,argument_FR,stance_label,stance_conf,stance_num_labelers,stance_con,stance_neutral,stance_pro,quality_score,quality_num_labelers,quality_negative,quality_positive
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"il n'y a aucun moyen de soutenir le meurtre ciblé, nous devons donc l'interdire",1,0.820678273,10,1,0,9,,,,
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,interdiction de tout préjudice infligé à une personne,1,1,10,0,0,10,0,5,5,0
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,l'assassinat ciblé est un moyen de tuer des terroristes avant qu'ils ne fassent plus de victimes,-1,0.91324499,10,9,0,1,0.946402682,10,1,9
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,l'assassinat ciblé fait des victimes collaterales,1,0.908002135,10,1,0,9,0.707304586,10,3,7
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,l'assassinat ciblé fait souvent des victimes collaterales,1,1,10,0,0,10,1,10,0,10
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"le meurtre ciblé est très efficace pour protéger notre sécurité nationale, c'est une méthode peu coûteuse, et cela évite à notre armée de perdre plus de soldats",-1,1,10,10,0,0,1,10,0,10
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,le meurtre de masse est une haine impitoyable,1,1,10,0,0,10,0.167991033,10,8,2
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,le meurtre est la sécurité qui ne peut être conçue dans une société,1,1,10,0,0,10,0.081571938,10,9,1
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,le meurtre ne peut être toléré que s'il est en état de légitime défense,1,0.693630188,10,2,1,7,0.366777148,10,6,4
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,le programme des drones tue beaucoup de gens qui ne presentent pas une menace reelle .,1,0.826149067,6,1,0,5,0.644205001,6,2,4
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,les meurtres ciblés nettoient le monde des criminels et des méchants,-1,0.895058781,10,9,0,1,,,,
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,les meurtres ciblés sont pour les méchants et les criminels et nous aident à nous en débarrasser,-1,0.835482959,6,5,0,1,0.466928928,6,3,3
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"les tueries ciblées devraient être interdite car des innocents meurent forcément en même temps, il est impossible de ne pas faire de victime colatérale",1,1,10,0,0,10,1,10,0,10
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,moment où l'on pourrait faire valoir que les Jeux olympiques «ont réellement profité à l'humanité». Prenez les jeux d'été,0,0.577441644,10,4,6,0,0,10,10,0
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"nee We moeten gericht doden verbieden, iedereen is verantwoordelijk voor wat ze doen",-1,0.566936854,10,6,1,3,0,10,10,0
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,nous devons à tout prix interdire les tueries sélectives,1,0.817437028,10,2,0,8,0,5,4,1
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,nous ne devons pas interdire les tueries ciblées,-1,1,10,10,0,0,,,,
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"oui, c'est cruel et inhumain et c'est contre la loi",1,1,6,0,0,6,0.135855907,6,5,1
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"oui, c'est un risque contre la vie des autres",1,1,10,0,0,10,0,5,3,2
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,se sont des crimes contre l'humanité,1,0.678858995,10,3,0,7,0.086419095,10,9,1
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,se sont des crimes de guerre contre la paix,1,0.78456247,10,2,0,8,0,10,10,0
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,seule la justice a le droit de condamner les gens,1,0.530313557,10,5,0,5,,,,
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"si de nombreux cas doivent être interdits, ils se soldent par un échec car ils exécutent des innocents et ne font pas l'objet d'une enquête",1,1,6,0,0,6,0.669803138,6,2,4
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"si elles doivent être interdites, une personne a des droits de l'homme",1,1,10,0,1,9,0.684093343,10,4,6
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,si nous devons interdire les tueries ciblées,1,1,10,0,0,10,,,,
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,Éliminer de manière très ciblée les personnes les plus dangereuses est une bonne  manière d’assurer la paix et la sécurité.,-1,0.568844621,10,6,0,4,0.758890723,5,1,4
We should ban targeted killing,Nous devrions interdire les meurtres ciblés,"Éliminer une personne dont le meurtre est ciblé peut sauver de nombreuses vies ou empêcher de nombreuses guerres ou actes de violence, est-il acceptable de considérer qu'une personne peut être une menace future",-1,0.518330062,10,5,0,5,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"Avec la légalisation du canabis, il y aura beaucoup plus de drogués qui ensuite passeront à d'autres drogues plus dur, donc plus de mort",-1,1,10,10,0,0,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,C'EST UN MÉDICAMENT QUI PEUT PROVOQUER DES LÉSIONS CÉRÉBRALES ET ENDOMMAGER UNE SOCIÉTÉ.,-1,1,10,10,0,0,0.33642646,5,2,3
We should legalize cannabis,Nous devrions légaliser le cannabis,Ce n'est pas une drogue qui atrophie les neurones et peut être le début d'une dépendance à d'autres drogues plus fortes.,-1,0.835482959,6,5,0,1,0.338730117,6,4,2
We should legalize cannabis,Nous devrions légaliser le cannabis,Cela reviendrait à reconnaître que le cannabis est un produit comme les autres et non une drogue et qu'il n'est pas dangereux. Cela ouvrirait la voie à la légalisation d'autres drogues encore plus nocives.,-1,0.826149067,6,5,0,1,0.787211488,6,1,5
We should legalize cannabis,Nous devrions légaliser le cannabis,"Cela reviendrait à reconnaître que le cannabis est un produit comme un autre et qu'il n'est pas dangereux. Cela pourrait ouvrir la voie à la légalisation d'autres drogues, ce qui est malvenu.",-1,0.815512794,10,8,0,2,0.73737026,10,2,8
We should legalize cannabis,Nous devrions légaliser le cannabis,De plus en plus de maladies ont recourt au  cannabis comme remède.,1,1,10,0,0,10,0.860323992,10,2,8
We should legalize cannabis,Nous devrions légaliser le cannabis,Faut pas légaliser ce genrs de truc par ce que sa cause des problem de lordre public et des crimes en plus,-1,1,10,10,0,0,0.400676917,10,5,5
We should legalize cannabis,Nous devrions légaliser le cannabis,Il doit être légalisé uniquement à des fins médicales et non à d'autres fins,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,Il est préférable qu'un jeune trouve  le moyen de se procurer du cannabis de qualité contrôlée que de se fournir auprès d'un trafiquant qui pourrait lui offrir des drogues plus fortes et dangereuses.,1,1,6,0,0,6,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,Il n'y a aucun moyen de garantir que tous ceux qui consomment du cannabis le font à des fins médicinales et non à des fins récréatives.,-1,1,6,6,0,0,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,"Il ne serait pas judicieux de légaliser le cannabis, sachant que cela pourrait accroître sa consommation. Augmentant ainsi les risques d'overdose et favorisant le commerce illicite.",-1,1,6,6,0,0,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,Je ne suis pas d'accord car ce serait le chaos et les mineurs auraient la possibilité de l'obtenir,-1,0.882881118,10,9,1,0,0.395712036,5,2,3
We should legalize cannabis,Nous devrions légaliser le cannabis,"Je ne suis pas d'accord car légaliser ce serait le chaos, tout le monde voudrait avoir le même",-1,1,10,10,0,0,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,Je suis d'accord que les gens sont empêchés de commettre des crimes pour les obtenir,1,0.585796618,10,2,2,6,0.24587646,10,7,3
We should legalize cannabis,Nous devrions légaliser le cannabis,La consommation fréquente de marijuana peut sérieusement affecter votre mémoire à court terme,-1,1,6,6,0,0,0.856993513,6,1,5
We should legalize cannabis,Nous devrions légaliser le cannabis,La dépendance au cannabis est dangereuse pour la santé humaine et conduit à des actes imprudents et autorisation augmentera le nombre de toxicomanes et augmentera ainsi le nombre de risques pour la société.,-1,0.851821544,10,9,0,1,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,La marijuana peut aider à traiter la perte d'appétit associée à des conditions telles que le VIH / sida et certains types de cancers.,1,1,10,0,0,10,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,Le cannabis a des vertus médicinales si proscrit à des doses raisonnables.,1,1,6,0,0,6,0.856993513,6,1,5
We should legalize cannabis,Nous devrions légaliser le cannabis,Le cannabis est très dangereux car comme toute drogue elle affecte le cerveau et finit par engendrer une dépendance.,-1,1,10,10,0,0,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,Le cannabis est un medicament important pour certain maladie.,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,Le cannabis est une drogue douce et les coût de son illégalité coûte très cher à la communauté alors que ces bienfait thérapeutique sont de plus en plus reconnu.,1,0.850055506,6,1,0,5,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,Le cannabis est une drogue et toute drogue peut causer des problèmes de santé et des addictions chez les gens.,-1,1,10,10,0,0,0.931605287,10,1,9
We should legalize cannabis,Nous devrions légaliser le cannabis,Le cannabis peut avoir un usage médicinal bénéfique contre certains maux.,1,1,6,0,0,6,0.856993513,6,1,5
We should legalize cannabis,Nous devrions légaliser le cannabis,"Le fait de légaliser le cannabis serait envisageable afin de privilégier la fabrication de médicaments à base de celui-ci. Mais aussi, cela permettrait de mieux contrôler le trafic des stupéfiants.",1,1,6,0,0,6,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,Les gens peuvent devenir dépendent du cannabis qui leur donne plus de mal que de bien.,-1,1,10,10,0,0,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"Les gens pourraient en abuser, entraînant la mort",-1,1,10,10,0,0,0.786496481,10,2,8
We should legalize cannabis,Nous devrions légaliser le cannabis,Les gouvernements pourront faire de l'argent a travers les taxes au lieu de laisser une grande partie de l'economie s'echapper d'eux,1,0.821416413,10,2,0,8,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,"Légalisation du cannabis est une exigence légitime et utile. Le rationnement permet de surveiller le secteur, de collecter des taxes et d'éviter l'émergence d'une mafia de la drogue.",1,1,10,0,0,10,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,"Légaliser le cannabis permettrait de contrôler la vente et créerait des revenus fiscaux pour l’État. De  plus, le commerce souterrain disparaitrait.",1,1,6,0,0,6,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,"Marijuana affects judgment, concentration, response time, and coordination in a way that increases the likelihood of adolescents suffering from car accidents",-1,1,20,20,0,0,0.479048823,8,3,5
We should legalize cannabis,Nous devrions légaliser le cannabis,"Non,le cannabis reste une drogue même si elle est considérée comme drogue dite douce",-1,1,10,10,0,0,0.14754271,10,8,2
We should legalize cannabis,Nous devrions légaliser le cannabis,Nous devons légaliser le cannabis Sûrement,1,0.907357063,10,1,0,9,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,Nous devrions autoriser le cannabis pour que l'état puisse toucher des impôts sur ce business.,1,1,6,0,0,6,0.856993513,6,1,5
We should legalize cannabis,Nous devrions légaliser le cannabis,On devrait légaliser le cannabis car çà permettrait d'arrêter le trafic.,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,Parce que c'est une plante comme les autres,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,Rendre le cannabis légal signifierait moins de ventes illégales.,1,1,10,0,0,10,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,Rendre le cannabis légal signifierait que plus de gens pourraient devenir dépendants.,-1,1,6,6,0,0,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,SI C'EST UNE LAINE MÉDICINALE ET QU'ELLE PEUT ÉGALEMENT AIDER À RÉDUIRE LA DOULEUR DES PERSONNES ATTEINTES DE MALADIES TERMINALES COMME LE CANCER.,1,1,11,0,0,11,0.904920513,11,1,10
We should legalize cannabis,Nous devrions légaliser le cannabis,"Si c'est de façon médicinale, ce serait très bien et être en contrôle",1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"Si nous légalisons le cannabis, il y aura encore plus de drogué et ceux-ci passeront à une drogue plus dur lorsque le cannabis ne le fera plus rien",-1,1,10,10,0,0,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,"Une herbe qui n'a pas de mauvais effets sur la sante, et le commerce va mettre plus de taxes dans les poches du gouvernement",1,0.91324499,10,1,0,9,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,avec leurs règles et mesures respectives serait très bien,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"dans certains cas, elle est déjà légalisée, si c'est le cas car c'est une plante médicinale",1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"en aucun cas le commerce des cannibis ne devrait être légalisé, ce qui entraînerait une catastrophe pour les personnes qui fument et violent les lois en raison de leur statut d'hallucination",-1,0.912493716,10,9,0,1,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,il faut légaliser le cannabis car celui-ci pourrait soulager beaucoup de malade en l'utilisant comme médicament avec de bonne dose,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,le cannabis a des effets nefastes sur la santé,-1,0.792335064,10,8,1,1,0.831059637,10,2,8
We should legalize cannabis,Nous devrions légaliser le cannabis,le cannabis a presenté de nombreuses aides lors de soins medicaux,1,0.850055506,6,1,0,5,1,6,0,6
We should legalize cannabis,Nous devrions légaliser le cannabis,"le cannabis est une excuse pour de nombreuses personnes pour vendre des drogues légalement, il devrait donc être interdit",-1,1,10,10,0,0,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,le cannabis est utilisé par les criminels pour controler un quartier en vue d'autre trafic,-1,0.820276987,10,8,0,2,0.362890871,10,6,4
We should legalize cannabis,Nous devrions légaliser le cannabis,"le cannabis médical est un outil pour de nombreuses personnes allergiques aux produits chimiques, il ne devrait donc pas être interdit",1,1,10,0,0,10,0.758890723,5,1,4
We should legalize cannabis,Nous devrions légaliser le cannabis,le cannabis provoque des dépendances qui risque d'engendrer des suicides .,-1,1,10,10,0,0,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,le cannabis à certaines occasions peut déclencher l'explosion d'émotions chez ceux qui l'utilisent en raison de leurs plaisirs,-1,1,10,9,0,1,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"les États ont légalisé la marijuana ces dernières années, à des fins médicinales, récréatives ou les deux. Mais la possession",1,0.807837483,10,1,1,8,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,nous ne devrions pas légaliser le cannabis.,-1,1,6,6,0,0,0,6,6,0
We should legalize cannabis,Nous devrions légaliser le cannabis,parce que c'est nocifs pour la santé.,-1,1,10,10,0,0,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,"pour le légaliser, de nombreux documents sont évités et son utilisation serait plus contrôlée car les gens pourront l'utiliser publiquement",1,1,10,0,0,10,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,pour les politiciens de laisser leurs affiches,1,0.601141943,10,0,4,6,0.295755601,10,7,3
We should legalize cannabis,Nous devrions légaliser le cannabis,si c'est une plante médicinale et aide également beaucoup avec les personnes atteintes de cancer.,1,1,10,0,0,10,1,10,0,10
We should legalize cannabis,Nous devrions légaliser le cannabis,si nous devions légaliser car c'est une plante médicinale,1,1,10,0,0,10,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,si nous devons légaliser le cannabis.,1,1,9,0,0,9,0,9,9,0
We should legalize cannabis,Nous devrions légaliser le cannabis,une bonne utilisation de ce médicament serait préférable,1,0.798082695,10,2,0,8,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,une mauvaise utilisation appropriée de ce médicament serait terrible,-1,0.820628303,10,8,2,0,,,,
We should legalize cannabis,Nous devrions légaliser le cannabis,uniquement pour les personnes qui en ont besoin,1,1,6,0,0,6,0.34864442,6,4,2
We should legalize cannabis,Nous devrions légaliser le cannabis,Ça a déjà été fait au Canada et les résultats sont neutres.,1,0.755713456,8,0,2,6,0.108271376,8,7,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Avec les prieres a l'ecole, les eleves auront access a une autre source de spiritualite quils manquent dans leurs vies quotidiennes",-1,1,10,10,0,0,0.435951989,10,5,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Cela ne devrait pas être interdit, c'est quelque chose que nous acclamons Dieu",-1,1,10,10,0,0,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Cela pourrait changer le but d'aller à l'école pour certains élèves.,-1,0.804082579,10,8,0,2,0.083914493,10,9,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Cette pratique n'est pas considérée par beaucoup comme nécessaire car elle prend un temps précieux aux étudiants et leur permet de se lancer dans la religion,1,0.890758917,10,1,0,9,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Chaque individu devrait avoir le droit de choisir ce qu'il fait de sa vie et la liberté de croyance.  La prière est une bonne chose, elle rassemble tout les membres d'une communauté",-1,0.826814218,6,5,0,1,0.881715492,6,1,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Dans ma maison, ils ont instillé la prière avant tout et je devrais rester dans les institutions scolaires car ce sont des principes qui viennent de chez moi.",-1,0.83447222,6,5,1,0,0.551518629,6,3,3
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",0,0.569162853,10,4,6,0,0.323046283,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",0,0.569162853,10,4,6,0,0,10,10,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Es ist ein öffentlicher Dienst, dessen Zweck es ist, diejenigen zu verteidigen, die eines Verbrechens, einfachen Verbrechens oder Vergehens beschuldigt oder beschuldigt werden",0,0.569162853,10,4,6,0,0,10,10,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Exiger la prière dans les écoles violerait la séparation de la religion et de l'État,1,0.893433283,10,1,0,9,0.881575968,10,1,9
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Il ne faut pas l'éliminer car cette pratique favorise les valeurs et donc une bonne personne dès le plus jeune âge.,-1,1,6,6,0,0,0.856993513,6,1,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Interdire la prière à l'école serait une option car dès son plus jeune âge, elle cherche à lui inculquer une religion",1,1,6,0,0,6,0.338730117,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Je n'accepte pas d'interdire car depuis l'enfance à l'école cela renforce les valeurs de chaque enfant,-1,1,10,10,0,0,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,L'enseignement de la prière à l'école apprend aux enfants à être en contact avec Dieu,-1,1,10,10,0,0,0.550894053,10,4,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,L'enseignement de la prière à l'école devrait être interdit parce qu'ils grandissent et que c'est la décision des parents,1,1,6,0,0,6,0.187190376,6,5,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"L'école devrait être laïc pour que chaque élève soit instruit de la même manière pour devenir un citoyen, pour éliminer les différences, la prière n'y a pas sa place.",1,0.850055506,6,1,0,5,1,6,0,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"L'école devrait être laïc, pour que tous les élèves se sente égal, car tous et chacun n'ont pas les mêmes croyances",1,1,6,0,0,6,0.856993513,6,1,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,L'école doit rester un lieu public laïc où la religion n'a pas lieu d'être car c'est une croyance personnelle qui doit s'exercer dans le cadre privé.,1,0.806940111,10,2,0,8,0.758890723,5,1,4
We should prohibit school prayer,Nous devrions interdire la prière à l'école,La création d'un lieu de prière séparé comme une salle de classe ne doit pas être confondu avec l'imposition d'un symbole religieux.  Personne n'est obligé d'y entrer. Seules les personnes désirant prier.,1,0.695246894,10,2,1,7,0.750161911,10,3,7
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"La liberté devrait être donnée aux gens de pratiquer la prière à l'école, que la prière soit une croyance qui ne peut être abandonnée à beaucoup ,et nous devons la respecter.",-1,0.674403963,10,7,0,3,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,La prière dans les écoles devrait être interdite car l'école n'est pas un lieu de culte,1,1,6,0,0,6,0.135855907,6,5,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,La prière ne doit pas être autorisée dans les écoles car l'école est une institution d'enseignement,1,0.893433283,10,1,0,9,0.550894053,10,4,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,La prière à l'école aide nos élèves à se sentir en contact avec Dieu. Nous ne pouvons pas l'interdire.,-1,1,10,10,0,0,0.550894053,10,4,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,La prière à l'école apprend aux enfants à rendre grâce,-1,1,10,10,0,0,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,La prière à l'école ne viole aucune loi ni ne transgresse les libertés individuelles.,-1,1,6,6,0,0,0.856993513,6,1,5
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"La prière à l'école n’enfreint aucune règle morale et de ce fait, elle tout à fait le droit d’exister.",-1,1,10,10,0,0,0.548686746,10,4,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"La prière à l’école doit être interdite, car ce n’est pas l’autorité d’une école, mais elle contredit les valeurs scientifiques qui sont apprises à l’école.",1,0.840258132,10,1,0,9,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Le prière à l'école ne devrait pas exister car elle est contraire au principe de liberté de conscience et la laïcité.,1,1,6,0,0,6,1,6,0,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Les gens devraient avoir le droit de prier dans leur tête,-1,0.729428677,10,8,0,2,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Les prières scolaires doivent pouvoir être pratiquées dans le cadre de la liberté de religion et de réflexion.,-1,0.864028801,10,9,0,1,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Les religions auxquelles les gens appartiennent doivent être respectées. Il ne devrait y avoir aucune obligation de suivre un modèle religieux imposé par une institution.,1,0.720059886,11,4,0,7,1,11,0,11
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Non, car cela aide beaucoup de gens à ne pas être timides",-1,1,6,6,0,0,0.34864442,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Non,si cela concerne des écoles privées et croyante.",-1,1,10,10,0,0,0.095317184,5,4,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Nous devons interdire la prière à l'école,1,1,10,0,0,10,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Nous devons interdire la prière à l'école car impersonnelle avec un degré de généralisation plus élevé,1,1,6,0,0,6,0.135855907,6,5,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Nous devons interdire la prière à l'école car on ne force pas les enfants à adopter une religion quelconque puisque la religion est une question de conviction mais pas idéologique.,1,1,6,0,0,6,1,6,0,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Nous devons interdire la prière à l'école parce que c'est un lieu consacré pour acquérir des connaissances culturelles et morales mais non pour favoriser telle ou telle religion.,1,1,6,0,0,6,1,6,0,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Nous ne devons pas interdire la peine de prison, car il n'est pas nécessaire de postuler que les peines ont été traitées.",0,0.513725737,10,5,5,0,0,5,5,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Nous ne devons pas interdire la prière à l'école.,-1,0.957318235,20,19,0,1,0.365686291,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Nous ne devons pas interdire la prière à l'école.
C'est une bonne chose",-1,1,10,10,0,0,0,10,10,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,On doit respecter tout les religions et leurs prières même dans les écoles car c'est un choix personnel .,-1,0.790913772,11,9,0,2,0.672239461,11,3,8
We should prohibit school prayer,Nous devrions interdire la prière à l'école,On ne doit pas enforcer les eleves a prier hors de l'eglise,1,0.676204573,6,2,0,4,0.187190376,6,5,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Oui,l'école est un lieu neutre ou les croyances n'ont pas leurs places.
Les enfants et adolescants sont là pour apprendre et non pour prier.",1,0.891847033,10,1,0,9,0.73737026,10,2,8
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Oui,l’école n'est pas un lieu de culte mais plutôt un lieu neutre la laïcité est présente.",1,0.676409503,10,3,0,7,0.678728399,10,3,7
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Prier a lecole peut compenser certaines valeurs que les enfants ne trouvent plus a la maison,-1,1,10,10,0,0,0.343419882,10,6,4
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Prier à l'école est offensant pour les autres religions.,1,1,10,0,0,10,0.769181284,10,2,8
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Prier à l'école est un droit pour tous les citoyens.,-1,1,10,10,0,0,0.599692557,10,4,6
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Seize pays européens et Israël ont des lois contre le déni de l'Holocauste, le déni du meurtre génocidaire systématique d'environ six millions",1,0.518337512,10,1,4,5,0.338730117,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"Seize pays européens et Israël ont des lois contre le déni de l'Holocauste, le déni du meurtre génocidaire systématique d'environ six millions",1,0.518337512,10,1,4,5,0.115622396,10,9,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,Une société laïque devrait rester neutre.,-1,0.615643878,10,6,0,4,0.204523244,10,8,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,c'est important pour les jeunes de grandir de l'intérieur avec Dieu.,-1,1,10,10,0,0,0.083914493,10,9,1
We should prohibit school prayer,Nous devrions interdire la prière à l'école,ce permet aux enfants de connaitre et de prendre conscience ce qu'est le bien et le mal,-1,0.850055506,6,5,0,1,0.254140416,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,cela fait partie des enseignements et des valeurs que l'enfant acquiert en étudiant,-1,1,6,6,0,0,0.321158718,6,4,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,cette pratique devrait être interdite ce qu'elle fait est d'inculquer la religion à un âge précoce alors que cela devrait être éligible,1,0.898332642,10,1,0,9,0.458495871,5,3,2
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"il faut l'interdire, chacun peut décider par lui-même s'il est croyant ou non.",1,0.817437028,10,2,0,8,0.758890723,5,1,4
We should prohibit school prayer,Nous devrions interdire la prière à l'école,interdire la prière à l'école permettra d'éviter les problèmes de religion et la discrimination religieuse,1,0.907621405,10,1,0,9,1,10,0,10
We should prohibit school prayer,Nous devrions interdire la prière à l'école,la priere a l'ecole peut aider certains eleves,-1,1,6,6,0,0,0,6,6,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,la prière de l’école rend les élèves forts,-1,0.851019626,10,9,0,1,,,,
We should prohibit school prayer,Nous devrions interdire la prière à l'école,la prière doit être interdite est pour les églises,1,1,10,0,0,10,0,10,10,0
We should prohibit school prayer,Nous devrions interdire la prière à l'école,"la prière à l'école doit être interdite car elle ne permet pas aux enfants de décider de leur foi, c'est de contraindre les enfants à adopter une religion sans pouvoir décider",1,1,6,0,0,6,1,6,0,6
